"cod_proposta","cod_cliente","data_nascimento","endereco","cod_colaborador","valor_financiamento","status_proposta"
959,274,"2005-06-12","Alameda Moraes, 49 Leticia 42294034 Gomes / TO",72,13208.09,Validação documentos
959,274,"2005-06-12","Alameda Moraes, 49 Leticia 42294034 Gomes / TO",72,13208.09,Validação documentos
963,328,"1971-10-11","Estação da Cunha, 64 Vila Santo Antônio Barroquinha 42157-327 Teixeira de Farias / RS",72,213373.62,Validação documentos
963,328,"1971-10-11","Estação da Cunha, 64 Vila Santo Antônio Barroquinha 42157-327 Teixeira de Farias / RS",72,213373.62,Validação documentos
963,328,"1971-10-11","Estação da Cunha, 64 Vila Santo Antônio Barroquinha 42157-327 Teixeira de Farias / RS",72,213373.62,Validação documentos
989,572,"1961-12-22","Travessa Elisa Lopes, 37 Vila Nova Gameleira 1ª Seção 80920585 da Paz / MT",72,155623.0,Validação documentos
989,572,"1961-12-22","Travessa Elisa Lopes, 37 Vila Nova Gameleira 1ª Seção 80920585 da Paz / MT",72,155623.0,Validação documentos
989,572,"1961-12-22","Travessa Elisa Lopes, 37 Vila Nova Gameleira 1ª Seção 80920585 da Paz / MT",72,155623.0,Validação documentos
1369,338,"1967-01-03","Viela de da Rosa, 86 Santa Amelia 78590-222 Vieira / RR",72,81806.23,Validação documentos
1369,338,"1967-01-03","Viela de da Rosa, 86 Santa Amelia 78590-222 Vieira / RR",72,81806.23,Validação documentos
1369,338,"1967-01-03","Viela de da Rosa, 86 Santa Amelia 78590-222 Vieira / RR",72,81806.23,Validação documentos
1584,322,"2006-08-20","Travessa de Fogaça, 90 Pousada Santo Antonio 09628-610 Cardoso / RO",72,64959.17,Validação documentos
1584,322,"2006-08-20","Travessa de Fogaça, 90 Pousada Santo Antonio 09628-610 Cardoso / RO",72,64959.17,Validação documentos
1584,322,"2006-08-20","Travessa de Fogaça, 90 Pousada Santo Antonio 09628-610 Cardoso / RO",72,64959.17,Validação documentos
16,981,"1959-08-14","Travessa Porto, 1 Ouro Preto 93007811 Viana do Campo / RO",73,74565.7,Validação documentos
16,981,"1959-08-14","Travessa Porto, 1 Ouro Preto 93007811 Viana do Campo / RO",73,74565.7,Validação documentos
16,981,"1959-08-14","Travessa Porto, 1 Ouro Preto 93007811 Viana do Campo / RO",73,74565.7,Validação documentos
138,490,"1944-10-15","Esplanada Valentina Costela, 6 Antonio Ribeiro De Abreu 1ª Seção 06588-008 Caldeira do Sul / GO",73,8976.72,Validação documentos
138,490,"1944-10-15","Esplanada Valentina Costela, 6 Antonio Ribeiro De Abreu 1ª Seção 06588-008 Caldeira do Sul / GO",73,8976.72,Validação documentos
138,490,"1944-10-15","Esplanada Valentina Costela, 6 Antonio Ribeiro De Abreu 1ª Seção 06588-008 Caldeira do Sul / GO",73,8976.72,Validação documentos
579,407,"1953-04-25","Passarela Marcelo Silva, 1 Esperança 85057312 Ribeiro / DF",73,156474.34,Validação documentos
579,407,"1953-04-25","Passarela Marcelo Silva, 1 Esperança 85057312 Ribeiro / DF",73,156474.34,Validação documentos
579,407,"1953-04-25","Passarela Marcelo Silva, 1 Esperança 85057312 Ribeiro / DF",73,156474.34,Validação documentos
601,652,"1991-07-24","Largo Cecília Castro, 14 Alto Caiçaras 47705-021 Rocha / AL",73,21074.37,Validação documentos
601,652,"1991-07-24","Largo Cecília Castro, 14 Alto Caiçaras 47705-021 Rocha / AL",73,21074.37,Validação documentos
601,652,"1991-07-24","Largo Cecília Castro, 14 Alto Caiçaras 47705-021 Rocha / AL",73,21074.37,Validação documentos
765,313,"1981-12-30","Parque Gustavo Henrique Mendes, 4 Boa União 2ª Seção 56221170 Cardoso do Amparo / AP",73,162005.1,Validação documentos
765,313,"1981-12-30","Parque Gustavo Henrique Mendes, 4 Boa União 2ª Seção 56221170 Cardoso do Amparo / AP",73,162005.1,Validação documentos
765,313,"1981-12-30","Parque Gustavo Henrique Mendes, 4 Boa União 2ª Seção 56221170 Cardoso do Amparo / AP",73,162005.1,Validação documentos
947,140,"2001-04-18","Vale Sales, 7 Varzea Da Palma 08535-205 Cardoso de Nunes / TO",73,184068.72,Validação documentos
947,140,"2001-04-18","Vale Sales, 7 Varzea Da Palma 08535-205 Cardoso de Nunes / TO",73,184068.72,Validação documentos
947,140,"2001-04-18","Vale Sales, 7 Varzea Da Palma 08535-205 Cardoso de Nunes / TO",73,184068.72,Validação documentos
999,104,"1943-08-01","Travessa Sarah Aragão, 19 Marilandia 51955-163 Fernandes Grande / DF",73,53128.03,Validação documentos
999,104,"1943-08-01","Travessa Sarah Aragão, 19 Marilandia 51955-163 Fernandes Grande / DF",73,53128.03,Validação documentos
999,104,"1943-08-01","Travessa Sarah Aragão, 19 Marilandia 51955-163 Fernandes Grande / DF",73,53128.03,Validação documentos
1037,442,"1955-07-27","Rua de da Conceição, 96 Juliana 48437-460 Ramos da Mata / PR",73,188545.92,Validação documentos
1037,442,"1955-07-27","Rua de da Conceição, 96 Juliana 48437-460 Ramos da Mata / PR",73,188545.92,Validação documentos
1037,442,"1955-07-27","Rua de da Conceição, 96 Juliana 48437-460 Ramos da Mata / PR",73,188545.92,Validação documentos
1153,501,"2005-05-04","Campo Maria Eduarda Peixoto, 536 Europa 43797481 da Mata do Galho / SP",73,3488.27,Validação documentos
1153,501,"2005-05-04","Campo Maria Eduarda Peixoto, 536 Europa 43797481 da Mata do Galho / SP",73,3488.27,Validação documentos
1153,501,"2005-05-04","Campo Maria Eduarda Peixoto, 536 Europa 43797481 da Mata do Galho / SP",73,3488.27,Validação documentos
1588,889,"2002-01-03","Viaduto Lorena da Rocha, 31 Vila Calafate 57952-050 Peixoto de Campos / MA",73,28148.71,Validação documentos
1588,889,"2002-01-03","Viaduto Lorena da Rocha, 31 Vila Calafate 57952-050 Peixoto de Campos / MA",73,28148.71,Validação documentos
1588,889,"2002-01-03","Viaduto Lorena da Rocha, 31 Vila Calafate 57952-050 Peixoto de Campos / MA",73,28148.71,Validação documentos
1667,684,"1987-07-12","Parque Teixeira, 91 Lourdes 39343662 das Neves do Galho / SP",73,178655.95,Validação documentos
1667,684,"1987-07-12","Parque Teixeira, 91 Lourdes 39343662 das Neves do Galho / SP",73,178655.95,Validação documentos
1667,684,"1987-07-12","Parque Teixeira, 91 Lourdes 39343662 das Neves do Galho / SP",73,178655.95,Validação documentos
887,989,"1948-09-02","Colônia Cardoso, 4 Ribeiro De Abreu 03645860 da Cunha da Praia / MA",74,18687.04,Validação documentos
887,989,"1948-09-02","Colônia Cardoso, 4 Ribeiro De Abreu 03645860 da Cunha da Praia / MA",74,18687.04,Validação documentos
887,989,"1948-09-02","Colônia Cardoso, 4 Ribeiro De Abreu 03645860 da Cunha da Praia / MA",74,18687.04,Validação documentos
1825,430,"1957-10-15","Rodovia de Alves, 200 Minaslandia 51402-995 da Cruz de Minas / MG",74,230874.08,Validação documentos
1825,430,"1957-10-15","Rodovia de Alves, 200 Minaslandia 51402-995 da Cruz de Minas / MG",74,230874.08,Validação documentos
1825,430,"1957-10-15","Rodovia de Alves, 200 Minaslandia 51402-995 da Cruz de Minas / MG",74,230874.08,Validação documentos
1993,765,"1966-03-14","Residencial Ian Almeida, 975 Jardim América 75948-364 Moura / GO",74,195335.64,Validação documentos
1993,765,"1966-03-14","Residencial Ian Almeida, 975 Jardim América 75948-364 Moura / GO",74,195335.64,Validação documentos
1993,765,"1966-03-14","Residencial Ian Almeida, 975 Jardim América 75948-364 Moura / GO",74,195335.64,Validação documentos
99,588,"1962-10-29","Núcleo de Campos, 46 Vila São Dimas 87547446 da Mota do Amparo / AP",76,98332.09,Validação documentos
99,588,"1962-10-29","Núcleo de Campos, 46 Vila São Dimas 87547446 da Mota do Amparo / AP",76,98332.09,Validação documentos
99,588,"1962-10-29","Núcleo de Campos, 46 Vila São Dimas 87547446 da Mota do Amparo / AP",76,98332.09,Validação documentos
489,42,"1959-06-09","Ladeira Araújo, 39 Minaslandia 95368818 Ribeiro / AM",76,28326.94,Validação documentos
489,42,"1959-06-09","Ladeira Araújo, 39 Minaslandia 95368818 Ribeiro / AM",76,28326.94,Validação documentos
489,42,"1959-06-09","Ladeira Araújo, 39 Minaslandia 95368818 Ribeiro / AM",76,28326.94,Validação documentos
538,457,"1979-04-30","Estação Azevedo, 75 Vila Da Luz 40014970 Cardoso / CE",76,177171.7,Validação documentos
538,457,"1979-04-30","Estação Azevedo, 75 Vila Da Luz 40014970 Cardoso / CE",76,177171.7,Validação documentos
538,457,"1979-04-30","Estação Azevedo, 75 Vila Da Luz 40014970 Cardoso / CE",76,177171.7,Validação documentos
729,768,"1981-09-30","Sítio da Mata, 75 Vila Boa Vista 66793306 da Rosa / ES",76,107021.35,Validação documentos
729,768,"1981-09-30","Sítio da Mata, 75 Vila Boa Vista 66793306 da Rosa / ES",76,107021.35,Validação documentos
729,768,"1981-09-30","Sítio da Mata, 75 Vila Boa Vista 66793306 da Rosa / ES",76,107021.35,Validação documentos
806,433,"1980-02-07","Alameda Barros, 6 Vila Paquetá 49935-894 da Paz da Mata / AC",76,152189.73,Validação documentos
806,433,"1980-02-07","Alameda Barros, 6 Vila Paquetá 49935-894 da Paz da Mata / AC",76,152189.73,Validação documentos
806,433,"1980-02-07","Alameda Barros, 6 Vila Paquetá 49935-894 da Paz da Mata / AC",76,152189.73,Validação documentos
909,177,"1986-11-20","Ladeira de Azevedo, 2 Eymard 34582863 Silva / AP",76,61462.35,Validação documentos
909,177,"1986-11-20","Ladeira de Azevedo, 2 Eymard 34582863 Silva / AP",76,61462.35,Validação documentos
909,177,"1986-11-20","Ladeira de Azevedo, 2 Eymard 34582863 Silva / AP",76,61462.35,Validação documentos
1114,545,"1961-06-19","Travessa de Martins, 768 Vila Aeroporto Jaraguá 29315-900 Sales do Campo / PB",76,182739.34,Validação documentos
1114,545,"1961-06-19","Travessa de Martins, 768 Vila Aeroporto Jaraguá 29315-900 Sales do Campo / PB",76,182739.34,Validação documentos
1114,545,"1961-06-19","Travessa de Martins, 768 Vila Aeroporto Jaraguá 29315-900 Sales do Campo / PB",76,182739.34,Validação documentos
1237,676,"1955-11-10","Jardim da Rocha, 65 Minaslandia 48773387 Araújo / BA",76,115572.93,Validação documentos
1237,676,"1955-11-10","Jardim da Rocha, 65 Minaslandia 48773387 Araújo / BA",76,115572.93,Validação documentos
1237,676,"1955-11-10","Jardim da Rocha, 65 Minaslandia 48773387 Araújo / BA",76,115572.93,Validação documentos
1574,494,"1949-01-23","Via Lima, 4 Nova Pampulha 87659083 da Mata dos Dourados / PR",76,151837.66,Validação documentos
1574,494,"1949-01-23","Via Lima, 4 Nova Pampulha 87659083 da Mata dos Dourados / PR",76,151837.66,Validação documentos
1574,494,"1949-01-23","Via Lima, 4 Nova Pampulha 87659083 da Mata dos Dourados / PR",76,151837.66,Validação documentos
1725,923,"2001-08-15","Jardim de Ramos, 220 Alto Barroca 55584857 Barbosa / TO",76,47082.59,Validação documentos
1725,923,"2001-08-15","Jardim de Ramos, 220 Alto Barroca 55584857 Barbosa / TO",76,47082.59,Validação documentos
1725,923,"2001-08-15","Jardim de Ramos, 220 Alto Barroca 55584857 Barbosa / TO",76,47082.59,Validação documentos
1973,893,"1947-11-20","Lagoa Beatriz Correia, 93 Madre Gertrudes 06474810 Costa / ES",76,141694.47,Validação documentos
1973,893,"1947-11-20","Lagoa Beatriz Correia, 93 Madre Gertrudes 06474810 Costa / ES",76,141694.47,Validação documentos
1973,893,"1947-11-20","Lagoa Beatriz Correia, 93 Madre Gertrudes 06474810 Costa / ES",76,141694.47,Validação documentos
1982,531,"1997-02-25","Estrada Isabel Gonçalves, 87 Vila Maria 70492743 da Luz do Norte / AC",76,136106.33,Validação documentos
1982,531,"1997-02-25","Estrada Isabel Gonçalves, 87 Vila Maria 70492743 da Luz do Norte / AC",76,136106.33,Validação documentos
1982,531,"1997-02-25","Estrada Isabel Gonçalves, 87 Vila Maria 70492743 da Luz do Norte / AC",76,136106.33,Validação documentos
877,630,"1945-07-25","Passarela de Almeida, 279 Etelvina Carneiro 80838683 Costela das Flores / DF",77,18885.91,Validação documentos
877,630,"1945-07-25","Passarela de Almeida, 279 Etelvina Carneiro 80838683 Costela das Flores / DF",77,18885.91,Validação documentos
877,630,"1945-07-25","Passarela de Almeida, 279 Etelvina Carneiro 80838683 Costela das Flores / DF",77,18885.91,Validação documentos
1270,501,"2005-05-04","Campo Maria Eduarda Peixoto, 536 Europa 43797481 da Mata do Galho / SP",77,143216.9,Validação documentos
1270,501,"2005-05-04","Campo Maria Eduarda Peixoto, 536 Europa 43797481 da Mata do Galho / SP",77,143216.9,Validação documentos
1270,501,"2005-05-04","Campo Maria Eduarda Peixoto, 536 Europa 43797481 da Mata do Galho / SP",77,143216.9,Validação documentos
1471,196,"1978-07-11","Viela Joana Duarte, 96 Tupi B 41685-145 Pinto / RO",77,232447.69,Validação documentos
1471,196,"1978-07-11","Viela Joana Duarte, 96 Tupi B 41685-145 Pinto / RO",77,232447.69,Validação documentos
1471,196,"1978-07-11","Viela Joana Duarte, 96 Tupi B 41685-145 Pinto / RO",77,232447.69,Validação documentos
1606,471,"1979-02-27","Vereda da Mata, 299 Outro 28267-434 Porto / MA",77,132337.02,Validação documentos
1606,471,"1979-02-27","Vereda da Mata, 299 Outro 28267-434 Porto / MA",77,132337.02,Validação documentos
1606,471,"1979-02-27","Vereda da Mata, 299 Outro 28267-434 Porto / MA",77,132337.02,Validação documentos
609,513,"1968-08-31","Ladeira Pietra Carvalho, 8 Ouro Minas 44226-183 Araújo / PI",78,226481.53,Validação documentos
609,513,"1968-08-31","Ladeira Pietra Carvalho, 8 Ouro Minas 44226-183 Araújo / PI",78,226481.53,Validação documentos
609,513,"1968-08-31","Ladeira Pietra Carvalho, 8 Ouro Minas 44226-183 Araújo / PI",78,226481.53,Validação documentos
751,387,"1945-07-22","Chácara Pietra Nascimento, 7 Apolonia 81600-416 Novaes das Pedras / AL",78,12704.21,Validação documentos
751,387,"1945-07-22","Chácara Pietra Nascimento, 7 Apolonia 81600-416 Novaes das Pedras / AL",78,12704.21,Validação documentos
751,387,"1945-07-22","Chácara Pietra Nascimento, 7 Apolonia 81600-416 Novaes das Pedras / AL",78,12704.21,Validação documentos
1454,243,"1996-07-19",Trevo Nascimento Jardinópolis 99876-792 Ribeiro / AL,78,33236.37,Validação documentos
1454,243,"1996-07-19",Trevo Nascimento Jardinópolis 99876-792 Ribeiro / AL,78,33236.37,Validação documentos
1454,243,"1996-07-19",Trevo Nascimento Jardinópolis 99876-792 Ribeiro / AL,78,33236.37,Validação documentos
80,767,"1975-01-20","Loteamento Moraes, 74 Vila São Geraldo 98347-948 Castro do Campo / AC",79,24044.68,Validação documentos
80,767,"1975-01-20","Loteamento Moraes, 74 Vila São Geraldo 98347-948 Castro do Campo / AC",79,24044.68,Validação documentos
80,767,"1975-01-20","Loteamento Moraes, 74 Vila São Geraldo 98347-948 Castro do Campo / AC",79,24044.68,Validação documentos
1241,551,"1945-08-25","Fazenda de da Luz, 32 Vila De Sá 46662088 Barros / PB",79,59741.43,Validação documentos
1241,551,"1945-08-25","Fazenda de da Luz, 32 Vila De Sá 46662088 Barros / PB",79,59741.43,Validação documentos
1241,551,"1945-08-25","Fazenda de da Luz, 32 Vila De Sá 46662088 Barros / PB",79,59741.43,Validação documentos
287,841,"2006-03-30","Passarela Vieira, 71 Caiçaras 67045387 Campos / AC",80,38379.64,Validação documentos
287,841,"2006-03-30","Passarela Vieira, 71 Caiçaras 67045387 Campos / AC",80,38379.64,Validação documentos
287,841,"2006-03-30","Passarela Vieira, 71 Caiçaras 67045387 Campos / AC",80,38379.64,Validação documentos
380,151,"1989-05-20","Via Peixoto, 382 Vila Formosa 31903911 da Mota / ES",80,35011.19,Validação documentos
380,151,"1989-05-20","Via Peixoto, 382 Vila Formosa 31903911 da Mota / ES",80,35011.19,Validação documentos
380,151,"1989-05-20","Via Peixoto, 382 Vila Formosa 31903911 da Mota / ES",80,35011.19,Validação documentos
1087,86,"2007-01-11","Campo Fogaça, 382 Vila Ecológica 17362-108 Carvalho / SE",80,168527.69,Validação documentos
1087,86,"2007-01-11","Campo Fogaça, 382 Vila Ecológica 17362-108 Carvalho / SE",80,168527.69,Validação documentos
1087,86,"2007-01-11","Campo Fogaça, 382 Vila Ecológica 17362-108 Carvalho / SE",80,168527.69,Validação documentos
1784,261,"1953-12-30","Avenida Nunes, 47 Vila Ipiranga 66706366 Rodrigues / ES",80,150137.72,Validação documentos
1784,261,"1953-12-30","Avenida Nunes, 47 Vila Ipiranga 66706366 Rodrigues / ES",80,150137.72,Validação documentos
1784,261,"1953-12-30","Avenida Nunes, 47 Vila Ipiranga 66706366 Rodrigues / ES",80,150137.72,Validação documentos
112,379,"1974-03-12","Lago de Barros, 894 Marieta 1ª Seção 77018201 Santos / DF",81,6914.3,Validação documentos
112,379,"1974-03-12","Lago de Barros, 894 Marieta 1ª Seção 77018201 Santos / DF",81,6914.3,Validação documentos
112,379,"1974-03-12","Lago de Barros, 894 Marieta 1ª Seção 77018201 Santos / DF",81,6914.3,Validação documentos
146,666,"1947-11-08","Feira Silva, 1 Monsenhor Messias 47727-688 Barbosa / RR",81,224240.67,Validação documentos
146,666,"1947-11-08","Feira Silva, 1 Monsenhor Messias 47727-688 Barbosa / RR",81,224240.67,Validação documentos
146,666,"1947-11-08","Feira Silva, 1 Monsenhor Messias 47727-688 Barbosa / RR",81,224240.67,Validação documentos
1143,681,"1943-11-30","Passarela de Martins, 8 Universo 59745073 Farias do Amparo / SP",81,78942.57,Validação documentos
1143,681,"1943-11-30","Passarela de Martins, 8 Universo 59745073 Farias do Amparo / SP",81,78942.57,Validação documentos
1143,681,"1943-11-30","Passarela de Martins, 8 Universo 59745073 Farias do Amparo / SP",81,78942.57,Validação documentos
1203,788,"1954-01-02","Condomínio de Duarte, 4 Alta Tensão 2ª Seção 90644-133 Pereira / PA",81,31093.89,Validação documentos
1203,788,"1954-01-02","Condomínio de Duarte, 4 Alta Tensão 2ª Seção 90644-133 Pereira / PA",81,31093.89,Validação documentos
1203,788,"1954-01-02","Condomínio de Duarte, 4 Alta Tensão 2ª Seção 90644-133 Pereira / PA",81,31093.89,Validação documentos
1333,870,"1998-11-04","Praia de Pires, 90 Vale Do Jatoba 32283688 Azevedo / GO",81,68839.18,Validação documentos
1333,870,"1998-11-04","Praia de Pires, 90 Vale Do Jatoba 32283688 Azevedo / GO",81,68839.18,Validação documentos
1333,870,"1998-11-04","Praia de Pires, 90 Vale Do Jatoba 32283688 Azevedo / GO",81,68839.18,Validação documentos
1778,154,"1950-05-30","Lagoa de Araújo, 41 Venda Nova 32097449 Silva / RN",81,87337.04,Validação documentos
1778,154,"1950-05-30","Lagoa de Araújo, 41 Venda Nova 32097449 Silva / RN",81,87337.04,Validação documentos
1778,154,"1950-05-30","Lagoa de Araújo, 41 Venda Nova 32097449 Silva / RN",81,87337.04,Validação documentos
406,487,"1948-02-26","Estrada de Azevedo, 127 Pedreira Padro Lopes 71412295 Silveira de Ribeiro / RN",82,196146.98,Validação documentos
406,487,"1948-02-26","Estrada de Azevedo, 127 Pedreira Padro Lopes 71412295 Silveira de Ribeiro / RN",82,196146.98,Validação documentos
406,487,"1948-02-26","Estrada de Azevedo, 127 Pedreira Padro Lopes 71412295 Silveira de Ribeiro / RN",82,196146.98,Validação documentos
1101,968,"1999-07-10",Morro Lopes Copacabana 32525-631 da Cruz dos Dourados / SP,82,138555.05,Validação documentos
1101,968,"1999-07-10",Morro Lopes Copacabana 32525-631 da Cruz dos Dourados / SP,82,138555.05,Validação documentos
1101,968,"1999-07-10",Morro Lopes Copacabana 32525-631 da Cruz dos Dourados / SP,82,138555.05,Validação documentos
1429,86,"2007-01-11","Campo Fogaça, 382 Vila Ecológica 17362-108 Carvalho / SE",82,29297.42,Validação documentos
1429,86,"2007-01-11","Campo Fogaça, 382 Vila Ecológica 17362-108 Carvalho / SE",82,29297.42,Validação documentos
1429,86,"2007-01-11","Campo Fogaça, 382 Vila Ecológica 17362-108 Carvalho / SE",82,29297.42,Validação documentos
1881,96,"1979-02-19","Passarela Oliveira, 453 Conjunto Jardim Filadélfia 18924578 Pinto / SP",82,204658.9,Validação documentos
1881,96,"1979-02-19","Passarela Oliveira, 453 Conjunto Jardim Filadélfia 18924578 Pinto / SP",82,204658.9,Validação documentos
1881,96,"1979-02-19","Passarela Oliveira, 453 Conjunto Jardim Filadélfia 18924578 Pinto / SP",82,204658.9,Validação documentos
114,270,"1994-07-04","Praça de Ferreira, 5 Flamengo 27068-714 Azevedo do Amparo / MA",83,226264.06,Validação documentos
114,270,"1994-07-04","Praça de Ferreira, 5 Flamengo 27068-714 Azevedo do Amparo / MA",83,226264.06,Validação documentos
114,270,"1994-07-04","Praça de Ferreira, 5 Flamengo 27068-714 Azevedo do Amparo / MA",83,226264.06,Validação documentos
808,854,"1984-12-29","Praça Marcelo Cardoso, 801 Vila Havaí 59749622 Gonçalves de Moraes / TO",83,124590.29,Validação documentos
808,854,"1984-12-29","Praça Marcelo Cardoso, 801 Vila Havaí 59749622 Gonçalves de Moraes / TO",83,124590.29,Validação documentos
808,854,"1984-12-29","Praça Marcelo Cardoso, 801 Vila Havaí 59749622 Gonçalves de Moraes / TO",83,124590.29,Validação documentos
832,30,"1997-08-26","Largo Mariana Fernandes, 88 Castelo 78209280 Cardoso do Oeste / RS",83,116526.02,Validação documentos
832,30,"1997-08-26","Largo Mariana Fernandes, 88 Castelo 78209280 Cardoso do Oeste / RS",83,116526.02,Validação documentos
832,30,"1997-08-26","Largo Mariana Fernandes, 88 Castelo 78209280 Cardoso do Oeste / RS",83,116526.02,Validação documentos
1380,457,"1979-04-30","Estação Azevedo, 75 Vila Da Luz 40014970 Cardoso / CE",83,155250.72,Validação documentos
1380,457,"1979-04-30","Estação Azevedo, 75 Vila Da Luz 40014970 Cardoso / CE",83,155250.72,Validação documentos
1380,457,"1979-04-30","Estação Azevedo, 75 Vila Da Luz 40014970 Cardoso / CE",83,155250.72,Validação documentos
1603,57,"1969-09-02","Vale de Rezende, 953 Ápia 55803-917 Moura / PA",83,165245.48,Validação documentos
1603,57,"1969-09-02","Vale de Rezende, 953 Ápia 55803-917 Moura / PA",83,165245.48,Validação documentos
1603,57,"1969-09-02","Vale de Rezende, 953 Ápia 55803-917 Moura / PA",83,165245.48,Validação documentos
1694,380,"1996-08-15","Setor Ribeiro, 36 Dom Silverio 11812-186 Monteiro do Norte / PE",83,246290.84,Validação documentos
1694,380,"1996-08-15","Setor Ribeiro, 36 Dom Silverio 11812-186 Monteiro do Norte / PE",83,246290.84,Validação documentos
1694,380,"1996-08-15","Setor Ribeiro, 36 Dom Silverio 11812-186 Monteiro do Norte / PE",83,246290.84,Validação documentos
616,617,"1973-04-03","Recanto Caldeira, 2 Boa Viagem 86510311 Gomes Paulista / CE",84,163020.72,Validação documentos
616,617,"1973-04-03","Recanto Caldeira, 2 Boa Viagem 86510311 Gomes Paulista / CE",84,163020.72,Validação documentos
616,617,"1973-04-03","Recanto Caldeira, 2 Boa Viagem 86510311 Gomes Paulista / CE",84,163020.72,Validação documentos
619,690,"1986-03-11","Viaduto de Moreira, 77 Vila Nova Gameleira 3ª Seção 36353-876 Silva / AC",84,68085.27,Validação documentos
619,690,"1986-03-11","Viaduto de Moreira, 77 Vila Nova Gameleira 3ª Seção 36353-876 Silva / AC",84,68085.27,Validação documentos
619,690,"1986-03-11","Viaduto de Moreira, 77 Vila Nova Gameleira 3ª Seção 36353-876 Silva / AC",84,68085.27,Validação documentos
783,168,"1948-07-15","Passarela de Novaes, 10 Boa União 2ª Seção 79113654 Santos / RJ",84,128315.08,Validação documentos
783,168,"1948-07-15","Passarela de Novaes, 10 Boa União 2ª Seção 79113654 Santos / RJ",84,128315.08,Validação documentos
783,168,"1948-07-15","Passarela de Novaes, 10 Boa União 2ª Seção 79113654 Santos / RJ",84,128315.08,Validação documentos
1157,648,"1989-03-05","Loteamento Cunha, 14 Serrano 79284-464 Teixeira da Prata / MA",84,99704.19,Validação documentos
1157,648,"1989-03-05","Loteamento Cunha, 14 Serrano 79284-464 Teixeira da Prata / MA",84,99704.19,Validação documentos
1157,648,"1989-03-05","Loteamento Cunha, 14 Serrano 79284-464 Teixeira da Prata / MA",84,99704.19,Validação documentos
1377,901,"1987-09-30","Ladeira Fogaça, 63 Minas Brasil 63151181 Teixeira / BA",84,1825.43,Validação documentos
1377,901,"1987-09-30","Ladeira Fogaça, 63 Minas Brasil 63151181 Teixeira / BA",84,1825.43,Validação documentos
1377,901,"1987-09-30","Ladeira Fogaça, 63 Minas Brasil 63151181 Teixeira / BA",84,1825.43,Validação documentos
1498,756,"1990-03-02","Trecho Moreira, 617 Ribeiro De Abreu 80132149 Sales / MS",84,93705.03,Validação documentos
1498,756,"1990-03-02","Trecho Moreira, 617 Ribeiro De Abreu 80132149 Sales / MS",84,93705.03,Validação documentos
1498,756,"1990-03-02","Trecho Moreira, 617 Ribeiro De Abreu 80132149 Sales / MS",84,93705.03,Validação documentos
1707,677,"1945-05-24","Pátio de Sales, 12 Juliana 79832367 Azevedo / RS",84,67691.33,Validação documentos
1707,677,"1945-05-24","Pátio de Sales, 12 Juliana 79832367 Azevedo / RS",84,67691.33,Validação documentos
1707,677,"1945-05-24","Pátio de Sales, 12 Juliana 79832367 Azevedo / RS",84,67691.33,Validação documentos
1716,366,"1978-03-21","Lago de Barros, 8 Sport Club 21887406 Monteiro das Flores / GO",84,60601.82,Validação documentos
1716,366,"1978-03-21","Lago de Barros, 8 Sport Club 21887406 Monteiro das Flores / GO",84,60601.82,Validação documentos
1716,366,"1978-03-21","Lago de Barros, 8 Sport Club 21887406 Monteiro das Flores / GO",84,60601.82,Validação documentos
284,457,"1979-04-30","Estação Azevedo, 75 Vila Da Luz 40014970 Cardoso / CE",85,226341.31,Validação documentos
284,457,"1979-04-30","Estação Azevedo, 75 Vila Da Luz 40014970 Cardoso / CE",85,226341.31,Validação documentos
284,457,"1979-04-30","Estação Azevedo, 75 Vila Da Luz 40014970 Cardoso / CE",85,226341.31,Validação documentos
533,693,"1948-11-19",Jardim de Rodrigues Ipiranga 14161-477 Duarte da Praia / RN,85,7743.1,Validação documentos
533,693,"1948-11-19",Jardim de Rodrigues Ipiranga 14161-477 Duarte da Praia / RN,85,7743.1,Validação documentos
533,693,"1948-11-19",Jardim de Rodrigues Ipiranga 14161-477 Duarte da Praia / RN,85,7743.1,Validação documentos
618,545,"1961-06-19","Travessa de Martins, 768 Vila Aeroporto Jaraguá 29315-900 Sales do Campo / PB",85,128761.57,Validação documentos
618,545,"1961-06-19","Travessa de Martins, 768 Vila Aeroporto Jaraguá 29315-900 Sales do Campo / PB",85,128761.57,Validação documentos
618,545,"1961-06-19","Travessa de Martins, 768 Vila Aeroporto Jaraguá 29315-900 Sales do Campo / PB",85,128761.57,Validação documentos
686,706,"2000-04-24","Jardim Caroline Teixeira, 46 Goiania 56851205 da Mata / MA",85,176759.81,Validação documentos
686,706,"2000-04-24","Jardim Caroline Teixeira, 46 Goiania 56851205 da Mata / MA",85,176759.81,Validação documentos
686,706,"2000-04-24","Jardim Caroline Teixeira, 46 Goiania 56851205 da Mata / MA",85,176759.81,Validação documentos
914,300,"1981-02-25","Setor de Viana, 972 Padre Eustáquio 88598-612 Ribeiro de Goiás / PA",85,5526.89,Validação documentos
914,300,"1981-02-25","Setor de Viana, 972 Padre Eustáquio 88598-612 Ribeiro de Goiás / PA",85,5526.89,Validação documentos
914,300,"1981-02-25","Setor de Viana, 972 Padre Eustáquio 88598-612 Ribeiro de Goiás / PA",85,5526.89,Validação documentos
355,722,"1955-05-15","Distrito Cunha, 99 Belmonte 71696-472 Novaes / RN",86,104413.53,Validação documentos
